movie_id,title,name,unknown,male,female,credits,net_to_date
8545,Little Voice,Brenda Blethyn,0,0,1,0,0
8584,Shanghai Noon,Jackie Chan,0,1,0,3,21035593
8587,The Lion King,Jonathan Taylor Thomas,0,1,0,0,0
8592,Dick Tracy,Warren Beatty,0,1,0,2,-32242160
8617,Prom Night,Brittany Snow,0,0,1,0,0
8618,The History Boys,Samuel Anderson,0,1,0,0,0
8619,Master and Commander: The Far Side of the World,Russell Crowe,0,1,0,3,589070911
8643,The Exorcism of Emily Rose,Laura Linney,0,0,1,2,111649457
8645,The Happening,Mark Wahlberg,0,1,0,9,434893130
8649,Bringing Out the Dead,Nicolas Cage,0,1,0,5,426407456
8656,Deep Impact,Robert Duvall,0,1,0,2,6381934
8665,K-19: The Widowmaker,Harrison Ford,0,1,0,14,2220026329
8669,Charlie Bartlett,Anton Yelchin,0,1,0,0,0
8675,Orgazmo,Trey Parker,0,1,0,0,0
8676,Fool's Gold,Matthew McConaughey,0,1,0,7,208782153
8681,Taken,Liam Neeson,0,1,0,6,1114369900
8688,Snake Eyes,Nicolas Cage,0,1,0,3,338897348
8698,The League of Extraordinary Gentlemen,Sean Connery,0,1,0,18,1269117798
8699,Anchorman: The Legend of Ron Burgundy,Will Ferrell,0,1,0,2,154729683
8741,The Thin Red Line,Sean Penn,0,1,0,1,22592880
8744,Albino Alligator,Matt Dillon,0,1,0,1,23697647
8780,Baby Mama,Tina Fey,0,0,1,0,0
8810,Mad Max 2: The Road Warrior,Mel Gibson,0,1,0,1,99600000
8814,Doom,Dwayne Johnson,0,1,0,3,102473562
8818,Evita,Madonna,0,0,1,1,-14685000
8831,Timecop,Jean-Claude Van Damme,0,1,0,3,62597875
8834,Conspiracy Theory,Mel Gibson,0,1,0,7,783963198
8835,Legally Blonde,Reese Witherspoon,0,0,1,0,0
8836,The X Files: I Want to Believe,David Duchovny,0,1,0,4,129863132
8838,Mercury Rising,Bruce Willis,0,1,0,6,784369256
8839,Casper,Christina Ricci,0,0,1,0,0
8840,DragonHeart,Dennis Quaid,0,1,0,0,0
8841,The Class,François Bégaudeau,1,0,0,0,0
8842,Against the Ropes,Meg Ryan,0,0,1,5,180364586
8843,The Cell,Jennifer Lopez,0,0,1,2,131885767
8847,Standard Operating Procedure,Javal Davis,1,0,0,0,0
8848,The Bank Job,Jason Statham,0,1,0,5,133818704
8849,Alfie,Jude Law,0,1,0,3,110948475
8850,The Shadow,Alec Baldwin,0,1,0,1,169200000
8854,Steel,Shaquille O'Neal,0,1,0,0,0
8859,"Dude, Where’s My Car?",Ashton Kutcher,0,1,0,0,0
8869,Eight Legged Freaks,David Arquette,0,1,0,5,417159559
8870,Red Planet,Val Kilmer,0,1,0,5,413987662
8871,How the Grinch Stole Christmas,Jim Carrey,0,1,0,10,1292364551
8872,Wayne's World,Mike Myers,0,1,0,0,0
8874,My Best Friend's Wedding,Julia Roberts,0,0,1,3,564647458
8875,Timber Falls,Josh Randall,1,0,0,0,0
8879,Pale Rider,Clint Eastwood,0,1,0,5,117187344
8885,Waltz with Bashir,Ari Folman,0,1,0,0,0
8909,Wanted,Angelina Jolie,0,0,1,8,572067455
8913,Pet Sematary,Dale Midkiff,0,1,0,0,0
8914,Deep Blue Sea,Thomas Jane,0,1,0,1,-3987164
8916,Antz,Woody Allen,0,1,0,7,61689229
8920,Garfield,Bill Murray,0,1,0,5,268582937
8922,Jeepers Creepers,Gina Philips,0,0,1,0,0
8942,Wendy and Lucy,Michelle Williams,0,0,1,0,0
8944,What Just Happened,Bruce Willis,0,1,0,22,2574171879
8952,I Love You Phillip Morris,Jim Carrey,0,1,0,17,2242238378
8953,Steamboy,Anne Suzuki,0,0,1,0,0
8960,Hancock,Will Smith,0,1,0,10,2562881294
8961,Bad Boys II,Martin Lawrence,0,1,0,6,234225468
8963,Crimson Tide,Denzel Washington,0,1,0,3,17223298
8966,Twilight,Kristen Stewart,0,0,1,1,-1297136
8967,The Tree of Life,Brad Pitt,0,1,0,12,1426284362
8968,Boogeyman,Emily Deschanel,0,0,1,0,0
8970,The Out-of-Towners,Steve Martin,0,1,0,2,2791719
8975,The Marine,John Cena,0,1,0,0,0
8976,A Lot Like Love,Ashton Kutcher,0,1,0,4,228356218
8978,Assault on Precinct 13,Ethan Hawke,0,1,0,5,-24026941
8981,Dear Frankie,Gerard Butler,0,1,0,1,5000337
8982,The Protector,Tony Jaa,0,1,0,0,0
8984,Disclosure,Michael Douglas,0,1,0,2,322037905
8987,The River Wild,Meryl Streep,0,0,1,2,191521855
8988,Stop-Loss,Ryan Phillippe,0,1,0,3,-32146978
8998,Friends with Money,Catherine Keener,0,0,1,2,4552718
8999,Derailed,Clive Owen,0,1,0,0,0
9003,Hellraiser,Andrew Robinson,1,0,0,0,0
9007,Just Like Heaven,Reese Witherspoon,0,0,1,4,347435796
9008,The Insider,Al Pacino,0,1,0,6,228576402
9009,Dark Water,Jennifer Connelly,0,0,1,1,442795
9012,Jackass: The Movie,Johnny Knoxville,0,1,0,0,0
9013,Midnight Run,Robert De Niro,0,1,0,4,42526588
9016,Treasure Planet,Joseph Gordon-Levitt,0,1,0,0,0
9021,The Santa Clause 2,Tim Allen,0,1,0,4,168527153
9023,Spirit: Stallion of the Cimarron,Matt Damon,0,1,0,6,-28740
9026,The Importance of Being Earnest,Rupert Everett,0,1,0,0,0
9027,The Guru,Jimi Mistry,0,1,0,0,0
9029,What Happens in Vegas,Ashton Kutcher,0,1,0,5,241242937
9030,The Eye,Jessica Alba,0,0,1,2,163380583
9032,Big Daddy,Adam Sandler,0,1,0,2,192196745
9034,The Banger Sisters,Goldie Hawn,0,0,1,2,145247348
9035,Slither,Nathan Fillion,0,1,0,1,-130536
9036,Eight Below,Paul Walker,0,1,0,6,236611910
9042,The Cave,Cole Hauser,0,1,0,1,-3394237
9043,The Family Stone,Claire Danes,0,0,1,1,-12000000
9053,DOA: Dead or Alive,Jaime Pressly,0,0,1,0,0
9059,Tales from the Crypt: Demon Knight,Billy Zane,0,1,0,0,0
9067,Tank Girl,Lori Petty,0,0,1,0,0
9072,Little Man,Marlon Wayans,0,1,0,0,0
9074,The Man,Samuel L. Jackson,0,1,0,6,134995681
9075,Black Book,Carice van Houten,0,0,1,0,0
9087,The American President,Michael Douglas,0,1,0,3,481052994
9089,Home for the Holidays,Holly Hunter,0,0,1,1,109700000
9093,The Four Feathers,Heath Ledger,0,1,0,2,89965639
9095,Mary Reilly,Julia Roberts,0,0,1,2,599268056
9096,Medicine Man,Sean Connery,0,1,0,13,748052342
9099,Sgt. Bilko,Steve Martin,0,1,0,0,0
9100,The Craft,Robin Tunney,0,0,1,0,0
9104,Buffalo Soldiers,Joaquin Phoenix,0,1,0,1,-5743394
9208,Broken Arrow,John Travolta,0,1,0,4,460594154
9257,S.W.A.T.,Samuel L. Jackson,0,1,0,4,51682529
9260,Welcome to Collinwood,William H. Macy,0,1,0,0,0
9266,Blue Crush,Kate Bosworth,0,0,1,0,0
9268,Eraser,Arnold Schwarzenegger,0,1,0,13,1662062468
9271,Virtuosity,Denzel Washington,0,1,0,4,121610493
9273,Ace Ventura: When Nature Calls,Jim Carrey,0,1,0,3,652076177
9275,Death to Smoochy,Robin Williams,0,1,0,10,1413868511
9276,The Faculty,Jordana Brewster,0,0,1,0,0
9277,The Sting,Paul Newman,0,1,0,5,127908889
9279,Jingle All the Way,Arnold Schwarzenegger,0,1,0,14,1804358030
9280,Femme Fatale,Rebecca Romijn,0,0,1,0,0
9281,Witness,Harrison Ford,0,1,0,4,684295589
9285,Road Trip,Breckin Meyer,0,1,0,1,-1725162
9286,Final Destination 3,Mary Elizabeth Winstead,0,0,1,0,0
9288,Dungeons & Dragons: Wrath of the Dragon God,Bruce Payne,0,1,0,0,0
9289,The Longest Day,Eddie Albert,0,1,0,0,0
9290,Crocodile Dundee in Los Angeles,Paul Hogan,0,1,0,1,323203506
9291,The Longest Yard,Adam Sandler,0,1,0,8,580862815
9292,Hudson Hawk,Bruce Willis,0,1,0,2,282799050
9294,Phenomenon,John Travolta,0,1,0,5,560864301
9297,Monster House,Ryan Newman,0,0,1,0,0
9302,Up Close & Personal,Robert Redford,0,1,0,1,9851591
9303,Bound,Jennifer Tilly,0,0,1,0,0
9304,Multiplicity,Michael Keaton,0,1,0,1,200000000
9306,The Island of Dr. Moreau,Marlon Brando,0,1,0,2,247756411
9310,American Dreamz,Hugh Grant,0,1,0,4,343945300
9311,Smilla's Sense of Snow,Julia Ormond,0,0,1,0,0
9312,Mortal Kombat,Christopher Lambert,0,1,0,3,-560859
9313,The Man in the Iron Mask,Leonardo DiCaprio,0,1,0,1,132798761
9315,Flightplan,Jodie Foster,0,0,1,4,447511794
9327,The Nutty Professor,Eddie Murphy,0,1,0,7,791052442
9331,Clear and Present Danger,Harrison Ford,0,1,0,8,1625101735
9334,The Scorpion King,Dwayne Johnson,0,1,0,0,0
9335,Transporter 2,Jason Statham,0,1,0,2,96486804
9336,Police Academy,Steve Guttenberg,0,1,0,1,7592907
9339,Click,Adam Sandler,0,1,0,9,689183383
9341,The Core,Aaron Eckhart,0,1,0,1,2858661
9342,The Mask of Zorro,Antonio Banderas,0,1,0,1,18405445
9344,Kids,Leo Fitzpatrick,0,1,0,0,0
9348,Species,Natasha Henstridge,0,0,1,0,0
9350,Cliffhanger,Sylvester Stallone,0,1,0,6,632178067
9352,EuroTrip,Scott Mechlowicz,0,1,0,0,0
9353,Nacho Libre,Jack Black,0,1,0,1,96282949
9355,Mad Max Beyond Thunderdome,Mel Gibson,0,1,0,3,105814294
9357,One Hour Photo,Robin Williams,0,1,0,11,1372242573
9358,Final Destination 2,Ali Larter,0,0,1,0,0
9360,Anaconda,Jennifer Lopez,0,0,1,1,40000000
9361,The Last of the Mohicans,Daniel Day-Lewis,0,1,0,0,0
9362,Tremors,Kevin Bacon,0,1,0,1,71835402
9366,Donnie Brasco,Johnny Depp,0,1,0,4,37087457
9367,El Mariachi,Carlos Gallardo,0,1,0,0,0
9372,Super Size Me,Morgan Spurlock,0,1,0,0,0
9374,Death Becomes Her,Meryl Streep,0,0,1,1,97499205
9381,Babylon A.D.,Vin Diesel,0,1,0,6,303403217
9383,Hollow Man,Kevin Bacon,0,1,0,3,118540489
9384,Starsky & Hutch,Ben Stiller,0,1,0,7,394011000
9387,Conan the Barbarian,Arnold Schwarzenegger,0,1,0,0,0
9388,Thank You for Smoking,Aaron Eckhart,0,1,0,2,17066928
9389,Renaissance,Daniel Craig,0,1,0,1,5350214
9390,Jerry Maguire,Tom Cruise,0,1,0,7,1390184077
9392,The Descent,Shauna Macdonald,0,0,1,0,0
9398,Zoolander,Ben Stiller,0,1,0,4,251944498
9400,Set It Off,Jada Pinkett Smith,0,0,1,0,0
9408,Surf's Up,Shia LaBeouf,0,1,0,3,88030456
9414,The Man Who Knew Too Little,Bill Murray,0,1,0,3,159057326
9416,Money Talks,Chris Tucker,0,1,0,0,0
9422,A Civil Action,John Travolta,0,1,0,8,807118352
9424,Disturbing Behavior,James Marsden,0,1,0,0,0
9425,Soldier,Kurt Russell,0,1,0,7,139785250
9427,The Full Monty,Robert Carlyle,0,1,0,0,0
9428,The Royal Tenenbaums,Gene Hackman,0,1,0,4,172637463
9429,A Night at the Roxbury,Will Ferrell,0,1,0,0,0
9430,Go,Sarah Polley,0,0,1,0,0
9434,Grosse Pointe Blank,John Cusack,0,1,0,1,-6616253
9437,Kiss the Girls,Morgan Freeman,0,1,0,1,138293296
9440,Primary Colors,John Travolta,0,1,0,9,793821253
9441,Stepmom,Julia Roberts,0,0,1,4,825936063
9443,Chariots of Fire,Ben Cross,0,1,0,0,0
9444,Anastasia,Meg Ryan,0,0,1,1,76823546
9447,Babe: Pig in the City,James Cromwell,0,1,0,0,0
9448,The Big Hit,Mark Wahlberg,0,1,0,1,28101594
9449,The Borrowers,John Goodman,0,1,0,1,295631208
9451,Election,Matthew Broderick,0,1,0,3,74828032
9452,Bulworth,Warren Beatty,0,1,0,3,24496566
9454,Ever After: A Cinderella Story,Drew Barrymore,0,0,1,1,14600000
9455,The Corruptor,Mark Wahlberg,0,1,0,2,42108737
9457,Deep Rising,Treat Williams,0,1,0,0,0
9459,Woodstock,Joe Cocker,0,1,0,0,0
9464,Buffalo '66,Vincent Gallo,0,1,0,0,0
9466,Celebrity,Kenneth Branagh,0,1,0,3,4855709
9469,He Got Game,Denzel Washington,0,1,0,6,170519311
9470,Kung Fu Hustle,Stephen Chow,0,1,0,0,0
9471,Charlie's Angels: Full Throttle,Cameron Diaz,0,0,1,3,544686966
9472,DodgeBall: A True Underdog Story,Vince Vaughn,0,1,0,1,476060
9473,"South Park: Bigger, Longer & Uncut",Trey Parker,0,1,0,1,-372713
9476,A Knight's Tale,Heath Ledger,0,1,0,1,37478166
9481,The Bone Collector,Denzel Washington,0,1,0,9,237716317
9486,Johnny English,Rowan Atkinson,0,1,0,0,0
9487,A Bug's Life,Kevin Spacey,0,1,0,1,91216940
9488,Spy Kids 2: The Island of Lost Dreams,Antonio Banderas,0,1,0,4,59827013
9489,You've Got Mail,Tom Hanks,0,1,0,8,2125205607
9490,Half Baked,Dave Chappelle,0,1,0,0,0
9493,Twins,Arnold Schwarzenegger,0,1,0,7,340991571
9495,The Crow,Brandon Lee,0,1,0,0,0
9502,Kung Fu Panda,Jack Black,0,1,0,3,155375189
9504,Glengarry Glen Ross,Al Pacino,0,1,0,4,250073119
9509,Man on Fire,Denzel Washington,0,1,0,14,554533221
9513,Garfield: A Tail of Two Kitties,Bill Murray,0,1,0,7,404195874
9515,The Matador,Pierce Brosnan,0,1,0,9,1184813983
9516,Menace II Society,Tyrin Turner,0,1,0,0,0
9517,Bully,Brad Renfro,0,1,0,0,0
9526,A Prairie Home Companion,Meryl Streep,0,0,1,5,395461668
9531,Superman III,Christopher Reeve,0,1,0,2,249827615
9532,Final Destination,Devon Sawa,0,1,0,1,-20847770
9533,Red Dragon,Anthony Hopkins,0,1,0,7,-25458800
9535,Analyze This,Robert De Niro,0,1,0,12,346596899
9541,Jersey Girl,Ben Affleck,0,1,0,9,497138312
9543,Prince of Persia: The Sands of Time,Jake Gyllenhaal,0,1,0,4,-3930204
9544,FearDotCom,Stephen Dorff,0,1,0,1,-3755382
9548,The Adventures of Ford Fairlane,Andrew Dice Clay,1,0,0,0,0
9549,The Right Stuff,Fred Ward,0,1,0,0,0
9550,House of Flying Daggers,Takeshi Kaneshiro,0,1,0,0,0
9552,The Exorcist,Linda Blair,0,0,1,0,0
9555,Rabbit-Proof Fence,Everlyn Sampi,0,0,1,0,0
9557,Boat Trip,Cuba Gooding Jr.,0,1,0,2,-21237500
9562,Timeline,Paul Walker,0,1,0,3,310196732
9563,Any Given Sunday,Al Pacino,0,1,0,7,198866314
9566,The Fan,Robert De Niro,0,1,0,9,274744311
9567,Tears of the Sun,Bruce Willis,0,1,0,16,1998845483
9570,The Black Hole,Maximilian Schell,0,1,0,0,0
9571,Dazed and Confused,Jason London,0,1,0,0,0
9573,Blood Work,Clint Eastwood,0,1,0,9,360807801
9574,Flubber,Robin Williams,0,1,0,4,977523504
9576,Tootsie,Dustin Hoffman,0,1,0,1,41185053
9582,A Guy Thing,Jason Lee,0,1,0,2,-14903907
9583,Divine Secrets of the Ya-Ya Sisterhood,Sandra Bullock,0,0,1,8,300758366
9587,Little Women,Winona Ryder,0,0,1,0,0
9588,Quigley Down Under,Tom Selleck,0,1,0,0,0
9591,That Thing You Do!,Tom Everett Scott,0,1,0,0,0
9593,Last Action Hero,Arnold Schwarzenegger,0,1,0,11,1345881568
9594,Double Impact,Jean-Claude Van Damme,0,1,0,1,10306119
9598,Babe,Christine Cavanaugh,0,0,1,0,0
9600,Big Momma's House,Martin Lawrence,0,1,0,2,67197138
9603,Clueless,Alicia Silverstone,1,0,0,0,0
9607,Super Mario Bros.,Bob Hoskins,0,1,0,0,0
9610,Conan the Destroyer,Arnold Schwarzenegger,0,1,0,1,59114085
9613,Spider,Ralph Fiennes,0,1,0,3,181917198
9614,Happy Gilmore,Adam Sandler,0,1,0,0,0
9615,The Fast and the Furious: Tokyo Drift,Lucas Black,0,1,0,0,0
9616,The Order,Heath Ledger,0,1,0,3,84848284
9618,Tango & Cash,Sylvester Stallone,0,1,0,5,623769453
9619,Dante's Peak,Pierce Brosnan,0,1,0,1,294194034
9620,Paycheck,Ben Affleck,0,1,0,8,460868500
9621,Elizabethtown,Orlando Bloom,0,1,0,1,81643158
9623,The Juror,Demi Moore,0,0,1,1,-39617593
9624,On Deadly Ground,Steven Seagal,0,1,0,0,0
9625,The Glimmer Man,Steven Seagal,0,1,0,2,43324083
9626,Red Sonja,Arnold Schwarzenegger,0,1,0,3,213085285
9631,The Negotiator,Samuel L. Jackson,0,1,0,1,8545844
9637,Scooby-Doo,Freddie Prinze Jr.,0,1,0,5,76101584
9641,Cheaper by the Dozen 2,Steve Martin,0,1,0,8,275557255
9645,Ghost Ship,Gabriel Byrne,0,1,0,0,0
9647,Scrooged,Bill Murray,0,1,0,1,75300000
9654,The Italian Job,Mark Wahlberg,0,1,0,6,236751289
9655,She's the Man,Amanda Bynes,0,0,1,1,10990505
9656,Black Christmas,Katie Cassidy,0,0,1,0,0
9659,Mad Max,Mel Gibson,0,1,0,0,0
9662,The Triplets of Belleville,Béatrice Bonifassi,1,0,0,0,0
9664,Flyboys,James Franco,0,1,0,0,0
9665,Glory,Matthew Broderick,0,1,0,2,65999667
9667,The Jacket,Adrien Brody,0,1,0,1,85072577
9671,Crocodile Dundee,Paul Hogan,0,1,0,0,0
9672,Infamous,Sigourney Weaver,0,0,1,7,439918831
9675,Sideways,Paul Giamatti,0,1,0,1,6685632
9676,The Black Dahlia,Josh Hartnett,0,1,0,4,171392456
9678,Little Nicky,Adam Sandler,0,1,0,3,392798640
9679,Gone in Sixty Seconds,Nicolas Cage,0,1,0,6,411047666
9682,Pulse,Kristen Bell,0,0,1,0,0
9683,Bubble Boy,Jake Gyllenhaal,0,1,0,1,-4729478
9685,Igby Goes Down,Kieran Culkin,1,0,0,0,0
9686,New York Stories,Woody Allen,0,1,0,5,75238919
9689,Hollywood Ending,Woody Allen,0,1,0,9,185381569
9691,Assassins,Sylvester Stallone,0,1,0,8,942540860
9693,Children of Men,Clive Owen,0,1,0,1,35479076
9697,Lady in the Water,Paul Giamatti,0,1,0,2,100187935
9700,The Lost City,Andy García,0,1,0,1,-7470234
9701,North Country,Charlize Theron,0,0,1,2,23010621
9702,Bound by Honor,Damian Chapa,0,1,0,0,0
9703,The Last Legion,Colin Firth,0,1,0,0,0
9705,Swordfish,John Travolta,0,1,0,13,779959323
9707,Bubba Ho-tep,Bruce Campbell,0,1,0,3,41876020
9709,My Summer of Love,Natalie Press,1,0,0,0,0
9713,Holy Man,Eddie Murphy,0,1,0,10,1303598646
9715,Hope Floats,Sandra Bullock,0,0,1,2,93136031
9716,Everyone Says I Love You,Drew Barrymore,0,0,1,0,0
9718,Talladega Nights: The Ballad of Ricky Bobby,Will Ferrell,0,1,0,5,250209119
9725,Friday the 13th Part 2,Amy Steel,0,0,1,0,0
9726,A Good Year,Russell Crowe,0,1,0,5,671621933
9728,Friday the 13th Part III,Dana Kimmell,0,0,1,0,0
9729,Where the Truth Lies,Kevin Bacon,0,1,0,4,213753944
9730,Friday the 13th: The Final Chapter,Kimberly Beck,0,0,1,0,0
9731,Friday the 13th: A New Beginning,Melanie Kinnaman,0,0,1,0,0
9737,Bad Boys,Will Smith,0,1,0,0,0
9741,Unbreakable,Bruce Willis,0,1,0,13,1870808415
9746,Kundun,Tenzin Thuthob Tsarong,1,0,0,0,0
9754,Firewall,Harrison Ford,0,1,0,16,2131337954
9759,Cellular,Chris Evans,0,1,0,0,0
9760,Epic Movie,Kal Penn,0,1,0,2,9255071
9762,Step Up,Channing Tatum,0,1,0,0,0
9763,Goal!: The Dream Begins,Kuno Becker,0,1,0,0,0
9766,Gridiron Gang,Dwayne Johnson,0,1,0,5,81835626
9767,The Break-Up,Vince Vaughn,0,1,0,2,148198370
9770,Mad City,John Travolta,0,1,0,7,846576829
9772,Air Force One,Harrison Ford,0,1,0,10,1829796999
9776,Head of State,Chris Rock,0,1,0,2,-20230838
9778,Serendipity,John Cusack,0,1,0,6,1958140
9779,The Sisterhood of the Traveling Pants,Amber Tamblyn,0,0,1,0,0
9781,Detroit Rock City,Giuseppe Andrews,0,1,0,0,0
9782,The Night Listener,Toni Collette,0,0,1,1,-1460039
9787,Lords of Dogtown,Emile Hirsch,0,1,0,3,-5546681
9792,The Hills Have Eyes,Aaron Stanford,0,1,0,1,2741288
9794,Employee of the Month,Dane Cook,0,1,0,0,0
9798,Enemy of the State,Will Smith,0,1,0,2,864376292
9799,The Fast and the Furious,Paul Walker,0,1,0,1,-19437854
9800,Philadelphia,Tom Hanks,0,1,0,3,262948893
9801,Bridget Jones: The Edge of Reason,Renée Zellweger,0,0,1,2,260662161
9802,The Rock,Sean Connery,0,1,0,15,825601017
9804,Waterworld,Kevin Costner,0,1,0,5,923430708
9806,The Incredibles,Craig T. Nelson,0,1,0,1,111500000
9809,Let's Go to Prison,Dax Shepard,0,1,0,0,0
9813,The Quiet,Elisha Cuthbert,0,0,1,1,28766121
9816,Save the Last Dance,Julia Stiles,0,0,1,0,0
9819,Marvin's Room,Diane Keaton,0,0,1,0,0
9821,The Mighty,Sharon Stone,0,0,1,1,-13447540
9822,Mighty Joe Young,Charlize Theron,0,0,1,0,0
9823,Mortal Kombat: Annihilation,Robin Shou,1,0,0,0,0
9824,Mystery Men,Ben Stiller,0,1,0,1,7702438
9825,Lake Placid,Bill Pullman,0,1,0,1,-3019662
9826,The Phantom,Billy Zane,0,1,0,1,9089146
9829,United 93,J.J. Johnson,0,1,0,0,0
9833,The Phantom of the Opera,Gerard Butler,0,1,0,2,3499706
9836,Happy Feet,Elijah Wood,0,1,0,6,2632350334
9837,The Prince of Egypt,Val Kilmer,0,1,0,3,283009341
9839,Beyond Borders,Angelina Jolie,0,0,1,4,191483719
9842,School for Scoundrels,Billy Bob Thornton,0,1,0,2,76964305
9849,My Favorite Martian,Jeff Daniels,0,1,0,2,7940177
9869,Patriot Games,Harrison Ford,0,1,0,6,1167174388
9870,Forgetting Sarah Marshall,Jason Segel,0,1,0,1,-7586085
9877,Urban Legend,Alicia Witt,0,0,1,0,0
9879,Striptease,Demi Moore,0,0,1,2,-60886669
9880,The Princess Diaries,Anne Hathaway,0,0,1,0,0
9882,The Siege,Denzel Washington,0,1,0,7,167087164
9884,Collateral Damage,Arnold Schwarzenegger,0,1,0,17,2000264939
9889,Shallow Hal,Gwyneth Paltrow,0,0,1,2,42615452
9890,The Stepford Wives,Nicole Kidman,0,0,1,5,330491561
9893,Sleepover,Alexa PenaVega,0,0,1,1,112934180
9894,The Cable Guy,Jim Carrey,0,1,0,4,834461710
9895,Man of the Year,Robin Williams,0,1,0,14,1596628979
9896,Rat Race,Cuba Gooding Jr.,0,1,0,1,-58736034
9899,The Producers,Matthew Broderick,0,1,0,6,66382581
9902,Wrong Turn,Desmond Harrington,0,1,0,0,0
9903,The Hoax,Richard Gere,0,1,0,6,231731068
9906,The Ant Bully,Julia Roberts,0,0,1,11,1980658504
9907,Barnyard,Courteney Cox,0,0,1,1,-58138
9912,The World's Fastest Indian,Anthony Hopkins,0,1,0,8,105737498
9913,The Skeleton Key,Kate Hudson,0,0,1,3,114473741
9916,The Last Sin Eater,Louise Fletcher,0,0,1,0,0
9918,Glory Road,Josh Lucas,0,0,1,1,-58067057
9919,How to Lose a Guy in 10 Days,Kate Hudson,0,0,1,1,-12616311
9920,Ultraviolet,Milla Jovovich,0,0,1,4,153163868
9922,The Postman,Kevin Costner,0,1,0,7,1021503516
9923,Domino,Keira Knightley,0,0,1,2,298079713
9928,Robots,Robin Williams,0,1,0,12,1412465879
9930,Legal Eagles,Robert Redford,0,1,0,0,0
9932,Analyze That,Robert De Niro,0,1,0,18,419646730
9942,Major League,Tom Berenger,0,1,0,1,132530565
9944,The Pelican Brief,Julia Roberts,0,0,1,1,449000000
9945,Vampires,James Woods,0,1,0,2,-6831561
9946,End of Days,Arnold Schwarzenegger,0,1,0,15,1874190419
9947,Elektra,Jennifer Garner,0,0,1,1,59455697
9950,Find Me Guilty,Vin Diesel,0,1,0,5,313766580
9952,Rescue Dawn,Christian Bale,0,1,0,6,227077137
9954,The Covenant,Steven Strait,0,1,0,0,0
9955,Blades of Glory,Will Ferrell,0,1,0,7,364328520
9957,The Benchwarmers,Jon Heder,0,1,0,1,45718097
9962,The Good Girl,Jennifer Aniston,0,0,1,1,31905889
9963,Premonition,Sandra Bullock,0,0,1,12,514232509
9969,Deck the Halls,Danny DeVito,0,1,0,2,-16240484
9975,Curious George,Will Ferrell,0,1,0,4,230374304
9978,Stormbreaker,Alex Pettyfer,0,1,0,0,0
9981,Kicking & Screaming,Will Ferrell,0,1,0,3,219303871
9982,Chicken Little,Zach Braff,0,1,0,1,24281723
9986,Charlotte's Web,Julia Roberts,0,0,1,12,1985839633
9988,Beerfest,Erik Stolhanske,0,1,0,0,0
9989,Antitrust,Ryan Phillippe,0,1,0,1,3757163
9991,Mean Machine,Vinnie Jones,0,1,0,0,0
9992,Arthur and the Invisibles,Freddie Highmore,0,1,0,0,0
10003,The Saint,Val Kilmer,0,1,0,2,232946037
10008,An American Haunting,Donald Sutherland,0,1,0,2,-5565192
10012,Cursed,Portia de Rossi,0,0,1,0,0
10013,Peggy Sue Got Married,Kathleen Turner,0,0,1,0,0
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,Robert Englund,0,1,0,0,0
10016,Ghosts of Mars,Natasha Henstridge,0,0,1,1,78374103
10017,The Wraith,Charlie Sheen,0,1,0,0,0
10022,The Pacifier,Vin Diesel,0,1,0,4,256759700
10024,My Sister's Keeper,Cameron Diaz,0,0,1,5,793031454
10025,Just My Luck,Lindsay Lohan,0,0,1,3,142375943
10027,Unleashed,Jet Li,0,1,0,5,307058597
10028,Honey,Jessica Alba,0,0,1,0,0
10029,Very Bad Things,Jon Favreau,0,1,0,1,4305922
10030,Good Luck Chuck,Dane Cook,0,1,0,1,26368909
10034,High Heels and Low Lifes,Minnie Driver,0,0,1,0,0
10040,Miss Congeniality 2: Armed and Fabulous,Sandra Bullock,0,0,1,11,472850113
10045,District B13,David Belle,0,1,0,0,0
10047,The Messenger: The Story of Joan of Arc,Milla Jovovich,0,0,1,1,-8192146
10048,Stealth,Josh Lucas,0,0,1,0,0
10050,Get Over It,Kirsten Dunst,0,0,1,3,77521337
10052,Dragonfly,Kevin Costner,0,1,0,11,948689152
10053,When a Stranger Calls,Camilla Belle,0,0,1,0,0
10054,Spy Kids,Alexa PenaVega,0,0,1,0,0
10060,Get Rich or Die Tryin',50 Cent,0,1,0,0,0
10061,Escape from L.A.,Kurt Russell,0,1,0,5,133348741
10065,The Amityville Horror,Ryan Reynolds,0,1,0,1,33275483
10066,House of Wax,Elisha Cuthbert,0,0,1,0,0
10067,The Shaggy Dog,Tim Allen,0,1,0,6,322851405
10068,Nine 1/2 Weeks,Mickey Rourke,0,1,0,0,0
10069,Stay Alive,Jon Foster,0,1,0,0,0
10070,Feast,Balthazar Getty,0,1,0,0,0
10071,The Brothers Solomon,Will Arnett,0,1,0,0,0
10072,A Nightmare on Elm Street 3: Dream Warriors,Robert Englund,0,1,0,1,26999213
10073,Date Movie,Alyson Hannigan,0,0,1,0,0
10074,Hot Rod,Andy Samberg,0,1,0,0,0
10075,Blood and Chocolate,Agnes Bruckner,0,0,1,0,0
10077,A Sound of Thunder,Heike Makatsch,0,0,1,0,0
10090,Reno 911!: Miami,Lennie Loftin,0,1,0,0,0
10092,Cry_Wolf,Julian Morris,0,1,0,0,0
10096,13 Going on 30,Jennifer Garner,0,0,1,0,0
